,id,dataset,image_file,reference
292,0038_HVS007_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0038_HVS007_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
293,0083_N16_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0083_N16_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
294,9_REPS001_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/9_REPS001_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
295,0244_ck008_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0244_ck008_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
296,0029_N03_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0029_N03_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
297,0545_ck035_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0545_ck035_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
298,384_REPS041_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/384_REPS041_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
299,0683_ck054_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0683_ck054_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
300,0604_ck046_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0604_ck046_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
301,327_REPS036_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/327_REPS036_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
302,0699_ck055_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0699_ck055_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
303,0413_ck024_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0413_ck024_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
304,360_REPS039_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/360_REPS039_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
305,0189_N9_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0189_N9_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
306,0148_N26_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0148_N26_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
307,0197_ck003_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0197_ck003_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
308,0514_ck033_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0514_ck033_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
309,0127_HVS015_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0127_HVS015_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
310,0145_N26_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0145_N26_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
311,202_REPS022_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/202_REPS022_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
312,0336_ck017_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0336_ck017_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
313,363_REPS040_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/363_REPS040_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
314,0114_N23_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0114_N23_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
315,62_REPS007_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/62_REPS007_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
316,14_REPS002_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/14_REPS002_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
317,0442_ck027_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0442_ck027_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
318,0204_ck003_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0204_ck003_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
319,0310_ck013_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0310_ck013_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
320,297_REPS033_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/297_REPS033_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
321,32_REPS003_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/32_REPS003_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
322,0208_ck004_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0208_ck004_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
323,321_REPS036_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/321_REPS036_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
324,0171_N5_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0171_N5_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
325,0014_N02_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0014_N02_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
326,0494_ck031_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0494_ck031_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
327,26_REPS003_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/26_REPS003_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
328,98_REPS013_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/98_REPS013_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
329,0597_ck046_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0597_ck046_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
330,0182_N9_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0182_N9_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
331,224_REPS024_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/224_REPS024_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
332,0668_ck053_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0668_ck053_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
333,0127_N24_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0127_N24_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
334,187_REPS021_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/187_REPS021_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
335,0059_HVS009_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0059_HVS009_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
336,273_REPS030_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/273_REPS030_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
337,0648_ck051_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0648_ck051_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
338,0157_HVS017_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0157_HVS017_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
339,0280_ck011_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0280_ck011_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
340,260_REPS029_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/260_REPS029_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
341,203_REPS022_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/203_REPS022_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
342,0138_HVS015_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0138_HVS015_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
343,134_REPS016_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/134_REPS016_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
344,0323_ck014_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0323_ck014_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
345,0441_ck027_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0441_ck027_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
346,267_REPS030_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/267_REPS030_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
347,122_REPS015_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/122_REPS015_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
348,0583_ck045_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0583_ck045_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
349,0046_N10_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0046_N10_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
350,0640_ck050_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0640_ck050_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
351,0050_HVS008_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0050_HVS008_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
352,0120_HVS014_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0120_HVS014_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
353,89_REPS012_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/89_REPS012_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
354,0220_ck005_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0220_ck005_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
355,0645_ck051_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0645_ck051_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
356,23_REPS002_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/23_REPS002_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
357,110_REPS014_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/110_REPS014_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
358,69_REPS008_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/69_REPS008_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
359,0599_ck046_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0599_ck046_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
360,0171_HVS018_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0171_HVS018_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
361,81_REPS010_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/81_REPS010_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
362,257_REPS029_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/257_REPS029_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
363,359_REPS039_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/359_REPS039_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
364,0698_ck055_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0698_ck055_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
365,333_REPS037_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/333_REPS037_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
366,0172_HVS018_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0172_HVS018_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
367,373_REPS041_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/373_REPS041_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
368,0646_ck051_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0646_ck051_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
369,291_REPS032_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/291_REPS032_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
370,0147_N26_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0147_N26_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
371,0080_HVS011_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0080_HVS011_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
372,0153_N26_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0153_N26_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
373,0474_ck029_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0474_ck029_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
374,0017_N02_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0017_N02_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
375,0455_ck028_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0455_ck028_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
376,157_REPS019_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/157_REPS019_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
377,0081_HVS011_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0081_HVS011_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
378,292_REPS032_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/292_REPS032_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
379,0429_ck026_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0429_ck026_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
380,0082_HVS011_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0082_HVS011_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
381,0170_HVS018_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0170_HVS018_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
382,0305_ck013_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0305_ck013_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
383,0118_HVS014_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0118_HVS014_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
384,0448_ck027_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0448_ck027_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
385,289_REPS032_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/289_REPS032_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
386,82_REPS010_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/82_REPS010_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
387,0160_N28_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0160_N28_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
388,0686_ck054_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0686_ck054_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
389,0191_N9_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0191_N9_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
390,0306_ck013_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0306_ck013_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
391,148_REPS017_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/148_REPS017_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
392,0227_ck005_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0227_ck005_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
393,378_REPS041_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/378_REPS041_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
394,0052_HVS008_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0052_HVS008_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
395,0107_HVS013_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0107_HVS013_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
396,0051_HVS008_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0051_HVS008_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
397,0620_ck049_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0620_ck049_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
398,0350_ck019_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0350_ck019_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
399,0456_ck028_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0456_ck028_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
400,0082_N16_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0082_N16_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
401,0070_HVS010_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0070_HVS010_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
402,0042_N10_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0042_N10_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
403,0075_N16_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0075_N16_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
404,0397_ck023_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0397_ck023_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
405,394_REPS044_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/394_REPS044_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
406,339_REPS038_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/339_REPS038_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
407,0392_ck022_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0392_ck022_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
408,0576_ck039_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0576_ck039_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
409,0287_ck011_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0287_ck011_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
410,0048_N10_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0048_N10_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
411,0536_ck035_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0536_ck035_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
412,74_REPS010_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/74_REPS010_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
413,0589_ck045_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0589_ck045_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
414,0213_ck004_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0213_ck004_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
415,0704_ck056_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0704_ck056_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
416,0149_N26_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0149_N26_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
417,0344_ck018_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0344_ck018_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
418,238_REPS026_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/238_REPS026_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
419,0275_ck010_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0275_ck010_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
420,0575_ck039_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0575_ck039_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
